event,value,timestamp
HR,70,2022-10-18T19:10:05.540321
IBI,768,2022-10-18T19:10:06.747072
HR,71,2022-10-18T19:10:06.747072
IBI,783,2022-10-18T19:10:07.549637
HR,72,2022-10-18T19:10:07.549637
IBI,780,2022-10-18T19:10:07.565165
HR,72,2022-10-18T19:10:07.565165
IBI,745,2022-10-18T19:10:08.369860
HR,73,2022-10-18T19:10:08.374905
IBI,737,2022-10-18T19:10:09.588472
HR,73,2022-10-18T19:10:09.590604
IBI,729,2022-10-18T19:10:10.391455
HR,75,2022-10-18T19:10:10.391455
IBI,736,2022-10-18T19:10:10.399842
HR,75,2022-10-18T19:10:10.400837
IBI,757,2022-10-18T19:10:11.611481
HR,76,2022-10-18T19:10:11.615191
IBI,786,2022-10-18T19:10:12.414509
HR,76,2022-10-18T19:10:12.424729
IBI,759,2022-10-18T19:10:13.633693
HR,76,2022-10-18T19:10:13.633693
IBI,780,2022-10-18T19:10:13.640032
HR,76,2022-10-18T19:10:13.640032
IBI,785,2022-10-18T19:10:14.442142
HR,77,2022-10-18T19:10:14.442142
IBI,785,2022-10-18T19:10:15.661811
HR,77,2022-10-18T19:10:15.661811
IBI,768,2022-10-18T19:10:16.464783
HR,77,2022-10-18T19:10:16.474978
IBI,736,2022-10-18T19:10:16.474978
HR,77,2022-10-18T19:10:16.474978
IBI,721,2022-10-18T19:10:17.685220
HR,77,2022-10-18T19:10:17.685220
IBI,714,2022-10-18T19:10:19.307001
HR,78,2022-10-18T19:10:19.309603
IBI,710,2022-10-18T19:10:19.712369
HR,79,2022-10-18T19:10:19.714536
IBI,714,2022-10-18T19:10:19.714789
HR,79,2022-10-18T19:10:19.715298
IBI,744,2022-10-18T19:10:20.515992
HR,79,2022-10-18T19:10:20.524444
IBI,812,2022-10-18T19:10:21.736085
HR,80,2022-10-18T19:10:21.739758
IBI,882,2022-10-18T19:10:22.545282
HR,79,2022-10-18T19:10:22.545282
IBI,930,2022-10-18T19:10:23.351041
HR,79,2022-10-18T19:10:23.359548
IBI,1002,2022-10-18T19:10:24.570400
HR,77,2022-10-18T19:10:24.570400
IBI,1003,2022-10-18T19:10:25.372903
HR,76,2022-10-18T19:10:25.372903
IBI,1007,2022-10-18T19:10:26.592245
HR,72,2022-10-18T19:10:26.600033
IBI,1050,2022-10-18T19:10:27.394962
HR,70,2022-10-18T19:10:27.409667
IBI,1030,2022-10-18T19:10:28.614485
HR,69,2022-10-18T19:10:28.624143
IBI,971,2022-10-18T19:10:29.432578
HR,68,2022-10-18T19:10:29.434899
IBI,948,2022-10-18T19:10:30.641912
HR,67,2022-10-18T19:10:30.641912
IBI,903,2022-10-18T19:10:31.444158
HR,67,2022-10-18T19:10:31.459202
IBI,823,2022-10-18T19:10:32.669252
HR,67,2022-10-18T19:10:32.673924
IBI,819,2022-10-18T19:10:32.673924
HR,67,2022-10-18T19:10:32.673924
IBI,799,2022-10-18T19:10:33.471206
HR,68,2022-10-18T19:10:33.484908
IBI,799,2022-10-18T19:10:34.690920
HR,68,2022-10-18T19:10:34.690920
IBI,791,2022-10-18T19:10:35.509201
HR,69,2022-10-18T19:10:35.509201
IBI,849,2022-10-18T19:10:36.712110
HR,70,2022-10-18T19:10:36.723382
IBI,847,2022-10-18T19:10:37.529307
HR,70,2022-10-18T19:10:37.533820
IBI,845,2022-10-18T19:10:37.533820
HR,70,2022-10-18T19:10:37.533820
IBI,851,2022-10-18T19:10:38.747427
HR,70,2022-10-18T19:10:38.748645
IBI,872,2022-10-18T19:10:39.548606
HR,70,2022-10-18T19:10:39.548606
IBI,881,2022-10-18T19:10:40.360296
HR,70,2022-10-18T19:10:40.360296
IBI,863,2022-10-18T19:10:41.580113
HR,70,2022-10-18T19:10:41.583750
IBI,832,2022-10-18T19:10:42.390536
HR,70,2022-10-18T19:10:42.390536
IBI,831,2022-10-18T19:10:42.394850
HR,70,2022-10-18T19:10:42.394850
IBI,862,2022-10-18T19:10:43.609717
HR,70,2022-10-18T19:10:43.610240
IBI,877,2022-10-18T19:10:44.419441
HR,70,2022-10-18T19:10:44.419950
IBI,888,2022-10-18T19:10:45.631522
HR,70,2022-10-18T19:10:45.631522
IBI,955,2022-10-18T19:10:46.432320
HR,70,2022-10-18T19:10:46.445332
IBI,990,2022-10-18T19:10:47.652985
HR,69,2022-10-18T19:10:47.659473
IBI,960,2022-10-18T19:10:48.456282
HR,69,2022-10-18T19:10:48.469476
IBI,972,2022-10-18T19:10:49.674605
HR,68,2022-10-18T19:10:49.684449
IBI,995,2022-10-18T19:10:50.492466
HR,67,2022-10-18T19:10:50.494336
IBI,939,2022-10-18T19:10:51.702123
HR,67,2022-10-18T19:10:51.710197
IBI,923,2022-10-18T19:10:52.505162
HR,66,2022-10-18T19:10:52.505162
IBI,948,2022-10-18T19:10:53.725420
HR,66,2022-10-18T19:10:53.734830
IBI,929,2022-10-18T19:10:54.543652
HR,66,2022-10-18T19:10:54.544457
IBI,884,2022-10-18T19:10:55.346002
HR,66,2022-10-18T19:10:55.346002
IBI,875,2022-10-18T19:10:56.555325
HR,66,2022-10-18T19:10:56.569688
IBI,939,2022-10-18T19:10:56.569688
HR,66,2022-10-18T19:10:56.569688
IBI,890,2022-10-18T19:10:57.369104
HR,66,2022-10-18T19:10:57.378876
IBI,825,2022-10-18T19:10:59.392141
HR,66,2022-10-18T19:10:59.404551
IBI,1038,2022-10-18T19:11:00.610982
HR,66,2022-10-18T19:11:00.619589
IBI,1091,2022-10-18T19:11:01.428410
HR,66,2022-10-18T19:11:01.428410
IBI,1090,2022-10-18T19:11:02.638320
HR,64,2022-10-18T19:11:02.644517
IBI,986,2022-10-18T19:11:02.644517
HR,64,2022-10-18T19:11:02.645514
IBI,889,2022-10-18T19:11:03.440476
HR,64,2022-10-18T19:11:03.454311
IBI,799,2022-10-18T19:11:04.660039
HR,64,2022-10-18T19:11:04.669304
IBI,786,2022-10-18T19:11:05.478265
HR,66,2022-10-18T19:11:05.478265
IBI,758,2022-10-18T19:11:05.480388
HR,66,2022-10-18T19:11:05.480388
IBI,751,2022-10-18T19:11:06.682132
HR,67,2022-10-18T19:11:06.682132
IBI,755,2022-10-18T19:11:08.304103
HR,68,2022-10-18T19:11:08.314424
IBI,818,2022-10-18T19:11:08.705603
HR,69,2022-10-18T19:11:08.705603
IBI,843,2022-10-18T19:11:09.523434
HR,70,2022-10-18T19:11:09.528678
IBI,879,2022-10-18T19:11:10.743674
HR,70,2022-10-18T19:11:10.743674
IBI,966,2022-10-18T19:11:11.546394
HR,70,2022-10-18T19:11:11.554723
IBI,1024,2022-10-18T19:11:12.349506
HR,70,2022-10-18T19:11:12.364724
IBI,1059,2022-10-18T19:11:13.576255
HR,69,2022-10-18T19:11:13.576255
IBI,1079,2022-10-18T19:11:14.378902
HR,68,2022-10-18T19:11:14.389608
IBI,1129,2022-10-18T19:11:15.598934
HR,66,2022-10-18T19:11:15.598934
IBI,1095,2022-10-18T19:11:16.401287
HR,65,2022-10-18T19:11:16.414210
IBI,1036,2022-10-18T19:11:17.621426
HR,64,2022-10-18T19:11:17.629803
IBI,1024,2022-10-18T19:11:18.424789
HR,63,2022-10-18T19:11:18.424789
IBI,981,2022-10-18T19:11:19.644851
HR,63,2022-10-18T19:11:19.654633
IBI,927,2022-10-18T19:11:20.461612
HR,63,2022-10-18T19:11:20.464444
IBI,955,2022-10-18T19:11:21.672419
HR,63,2022-10-18T19:11:21.679740
IBI,971,2022-10-18T19:11:22.482699
HR,63,2022-10-18T19:11:22.488996
IBI,941,2022-10-18T19:11:23.702400
HR,63,2022-10-18T19:11:23.704057
IBI,938,2022-10-18T19:11:24.511818
HR,63,2022-10-18T19:11:24.514484
IBI,977,2022-10-18T19:11:25.722036
HR,63,2022-10-18T19:11:25.728813
IBI,979,2022-10-18T19:11:26.538413
HR,63,2022-10-18T19:11:26.539048
IBI,948,2022-10-18T19:11:27.748724
HR,63,2022-10-18T19:11:27.753811
IBI,980,2022-10-18T19:11:28.551734
HR,63,2022-10-18T19:11:28.563755
IBI,922,2022-10-18T19:11:29.369836
HR,63,2022-10-18T19:11:29.374483
IBI,891,2022-10-18T19:11:30.573849
HR,63,2022-10-18T19:11:30.589391
IBI,927,2022-10-18T19:11:31.392368
HR,63,2022-10-18T19:11:31.392368
IBI,970,2022-10-18T19:11:31.399715
HR,63,2022-10-18T19:11:31.399715
IBI,949,2022-10-18T19:11:32.612674
HR,63,2022-10-18T19:11:32.614192
IBI,896,2022-10-18T19:11:33.816823
HR,63,2022-10-18T19:11:33.829378
IBI,895,2022-10-18T19:11:34.634783
HR,63,2022-10-18T19:11:34.634783
IBI,901,2022-10-18T19:11:35.437614
HR,64,2022-10-18T19:11:35.449335
IBI,906,2022-10-18T19:11:37.058695
HR,64,2022-10-18T19:11:37.058695
IBI,872,2022-10-18T19:11:37.464820
HR,64,2022-10-18T19:11:37.474595
IBI,897,2022-10-18T19:11:38.687073
HR,65,2022-10-18T19:11:38.689325
IBI,952,2022-10-18T19:11:39.490479
HR,65,2022-10-18T19:11:39.500066
IBI,1020,2022-10-18T19:11:40.710719
HR,65,2022-10-18T19:11:40.710719
IBI,1000,2022-10-18T19:11:41.513785
HR,65,2022-10-18T19:11:41.524107
IBI,1010,2022-10-18T19:11:42.732841
HR,64,2022-10-18T19:11:42.732841
IBI,1017,2022-10-18T19:11:43.536044
HR,64,2022-10-18T19:11:43.549144
IBI,992,2022-10-18T19:11:44.354704
HR,63,2022-10-18T19:11:44.359742
IBI,981,2022-10-18T19:11:45.558593
HR,63,2022-10-18T19:11:45.558593
IBI,996,2022-10-18T19:11:46.375967
HR,63,2022-10-18T19:11:46.383816
IBI,1012,2022-10-18T19:11:47.594478
HR,62,2022-10-18T19:11:47.594478
IBI,988,2022-10-18T19:11:48.396559
HR,62,2022-10-18T19:11:48.408221
IBI,981,2022-10-18T19:11:49.620680
HR,62,2022-10-18T19:11:49.623309
IBI,1025,2022-10-18T19:11:50.422610
HR,62,2022-10-18T19:11:50.433142
IBI,1000,2022-10-18T19:11:51.642275
HR,62,2022-10-18T19:11:51.648604
IBI,1024,2022-10-18T19:11:52.444714
HR,61,2022-10-18T19:11:52.458915
IBI,1065,2022-10-18T19:11:53.664734
HR,61,2022-10-18T19:11:53.664734
IBI,1018,2022-10-18T19:11:54.483380
HR,61,2022-10-18T19:11:54.484290
IBI,978,2022-10-18T19:11:55.687374
HR,61,2022-10-18T19:11:55.699251
IBI,1009,2022-10-18T19:11:57.309462
HR,60,2022-10-18T19:11:57.309462
IBI,973,2022-10-18T19:11:57.711199
HR,60,2022-10-18T19:11:57.724072
IBI,916,2022-10-18T19:11:58.531092
HR,60,2022-10-18T19:11:58.533823
IBI,936,2022-10-18T19:12:00.151493
HR,61,2022-10-18T19:12:00.155052
IBI,940,2022-10-18T19:12:00.552466
HR,62,2022-10-18T19:12:00.552466
IBI,915,2022-10-18T19:12:00.559488
HR,62,2022-10-18T19:12:00.559488
IBI,886,2022-10-18T19:12:01.360965
HR,62,2022-10-18T19:12:01.368766
IBI,907,2022-10-18T19:12:02.580899
HR,62,2022-10-18T19:12:02.583678
IBI,905,2022-10-18T19:12:03.390705
HR,63,2022-10-18T19:12:03.394253
IBI,880,2022-10-18T19:12:04.600526
HR,63,2022-10-18T19:12:04.600526
IBI,883,2022-10-18T19:12:05.403084
HR,64,2022-10-18T19:12:05.419052
IBI,928,2022-10-18T19:12:06.622560
HR,64,2022-10-18T19:12:06.622560
IBI,943,2022-10-18T19:12:07.429468
HR,64,2022-10-18T19:12:07.429468
IBI,952,2022-10-18T19:12:08.651344
HR,64,2022-10-18T19:12:08.658936
IBI,954,2022-10-18T19:12:09.453690
HR,64,2022-10-18T19:12:09.453690
IBI,938,2022-10-18T19:12:10.673827
HR,64,2022-10-18T19:12:10.684161
IBI,892,2022-10-18T19:12:10.684161
HR,64,2022-10-18T19:12:10.684161
IBI,892,2022-10-18T19:12:11.492504
HR,64,2022-10-18T19:12:11.492504
IBI,878,2022-10-18T19:12:12.697265
HR,64,2022-10-18T19:12:12.697265
IBI,869,2022-10-18T19:12:13.516232
HR,65,2022-10-18T19:12:13.516232
IBI,841,2022-10-18T19:12:14.720190
HR,65,2022-10-18T19:12:14.734074
IBI,843,2022-10-18T19:12:15.538021
HR,66,2022-10-18T19:12:15.544129
IBI,837,2022-10-18T19:12:16.340966
HR,67,2022-10-18T19:12:16.340966
IBI,836,2022-10-18T19:12:16.354268
HR,67,2022-10-18T19:12:16.354268
IBI,869,2022-10-18T19:12:17.559831
HR,67,2022-10-18T19:12:17.568748
IBI,841,2022-10-18T19:12:18.377559
HR,68,2022-10-18T19:12:18.377559
IBI,852,2022-10-18T19:12:19.586830
HR,68,2022-10-18T19:12:19.593128
IBI,896,2022-10-18T19:12:21.211336
HR,68,2022-10-18T19:12:21.211336
IBI,890,2022-10-18T19:12:21.606810
HR,68,2022-10-18T19:12:21.617740
IBI,874,2022-10-18T19:12:22.424447
HR,68,2022-10-18T19:12:22.424447
IBI,927,2022-10-18T19:12:23.642579
HR,68,2022-10-18T19:12:23.642918
IBI,944,2022-10-18T19:12:24.444240
HR,68,2022-10-18T19:12:24.444240
IBI,932,2022-10-18T19:12:25.664136
HR,67,2022-10-18T19:12:25.668805
IBI,922,2022-10-18T19:12:25.668805
HR,67,2022-10-18T19:12:25.669914
IBI,930,2022-10-18T19:12:26.470741
HR,67,2022-10-18T19:12:26.478813
IBI,893,2022-10-18T19:12:27.691790
HR,67,2022-10-18T19:12:27.693962
IBI,884,2022-10-18T19:12:28.502270
HR,67,2022-10-18T19:12:28.502270
IBI,905,2022-10-18T19:12:29.711714
HR,67,2022-10-18T19:12:29.719436
IBI,937,2022-10-18T19:12:30.520319
HR,67,2022-10-18T19:12:30.529885
IBI,942,2022-10-18T19:12:31.740489
HR,67,2022-10-18T19:12:31.744027
IBI,957,2022-10-18T19:12:32.552687
HR,66,2022-10-18T19:12:32.553596
IBI,964,2022-10-18T19:12:33.361587
HR,66,2022-10-18T19:12:33.363512
IBI,945,2022-10-18T19:12:34.565593
HR,66,2022-10-18T19:12:34.578698
IBI,917,2022-10-18T19:12:35.382295
HR,65,2022-10-18T19:12:35.388319
IBI,944,2022-10-18T19:12:36.601282
HR,65,2022-10-18T19:12:36.603547
IBI,945,2022-10-18T19:12:37.408603
HR,65,2022-10-18T19:12:37.408603
IBI,885,2022-10-18T19:12:37.414238
HR,65,2022-10-18T19:12:37.415234
IBI,868,2022-10-18T19:12:38.624460
HR,65,2022-10-18T19:12:38.624460
IBI,826,2022-10-18T19:12:39.427308
HR,65,2022-10-18T19:12:39.438788
IBI,785,2022-10-18T19:12:40.646903
HR,67,2022-10-18T19:12:40.646903
IBI,763,2022-10-18T19:12:40.654074
HR,67,2022-10-18T19:12:40.654074
IBI,754,2022-10-18T19:12:41.449957
HR,68,2022-10-18T19:12:41.464022
IBI,778,2022-10-18T19:12:42.669722
HR,69,2022-10-18T19:12:42.678418
IBI,858,2022-10-18T19:12:43.487826
HR,70,2022-10-18T19:12:43.488402
IBI,892,2022-10-18T19:12:44.697951
HR,70,2022-10-18T19:12:44.704100
IBI,858,2022-10-18T19:12:45.500872
HR,70,2022-10-18T19:12:45.513292
IBI,855,2022-10-18T19:12:46.720727
HR,70,2022-10-18T19:12:46.729115
IBI,868,2022-10-18T19:12:47.538892
HR,70,2022-10-18T19:12:47.539298
IBI,853,2022-10-18T19:12:47.539298
HR,70,2022-10-18T19:12:47.539298
IBI,851,2022-10-18T19:12:48.748851
HR,70,2022-10-18T19:12:48.754511
IBI,875,2022-10-18T19:12:49.558405
HR,70,2022-10-18T19:12:49.563966
IBI,895,2022-10-18T19:12:50.368220
HR,70,2022-10-18T19:12:50.373428
IBI,889,2022-10-18T19:12:51.588226
HR,70,2022-10-18T19:12:51.589097
IBI,898,2022-10-18T19:12:52.398785
HR,70,2022-10-18T19:12:52.399561
IBI,932,2022-10-18T19:12:53.606297
HR,69,2022-10-18T19:12:53.613885
IBI,957,2022-10-18T19:12:54.409415
HR,69,2022-10-18T19:12:54.423338
IBI,982,2022-10-18T19:12:55.628748
HR,68,2022-10-18T19:12:55.628748
IBI,974,2022-10-18T19:12:56.446517
HR,68,2022-10-18T19:12:56.448770
IBI,947,2022-10-18T19:12:57.657176
HR,67,2022-10-18T19:12:57.664109
IBI,962,2022-10-18T19:12:58.459109
HR,67,2022-10-18T19:12:58.473298
IBI,962,2022-10-18T19:12:59.678888
HR,66,2022-10-18T19:12:59.678888
IBI,947,2022-10-18T19:13:00.497553
HR,66,2022-10-18T19:13:00.499014
IBI,951,2022-10-18T19:13:01.702573
HR,66,2022-10-18T19:13:01.702573
IBI,962,2022-10-18T19:13:02.520466
HR,65,2022-10-18T19:13:02.520466
IBI,964,2022-10-18T19:13:02.524033
HR,65,2022-10-18T19:13:02.524033
IBI,976,2022-10-18T19:13:03.724631
HR,65,2022-10-18T19:13:03.738908
IBI,917,2022-10-18T19:13:04.543513
HR,65,2022-10-18T19:13:04.548859
IBI,919,2022-10-18T19:13:05.346370
HR,64,2022-10-18T19:13:05.358894
IBI,927,2022-10-18T19:13:06.566841
HR,65,2022-10-18T19:13:06.573545
IBI,900,2022-10-18T19:13:07.369790
HR,65,2022-10-18T19:13:07.383690
IBI,967,2022-10-18T19:13:08.596011
HR,65,2022-10-18T19:13:08.598543
IBI,1088,2022-10-18T19:13:10.218010
HR,65,2022-10-18T19:13:10.218962
IBI,1042,2022-10-18T19:13:10.619846
HR,64,2022-10-18T19:13:10.623206
IBI,1072,2022-10-18T19:13:12.642875
HR,63,2022-10-18T19:13:12.648540
IBI,1056,2022-10-18T19:13:13.446012
HR,62,2022-10-18T19:13:13.458962
IBI,1063,2022-10-18T19:13:13.458962
HR,62,2022-10-18T19:13:13.458962
IBI,1026,2022-10-18T19:13:14.665689
HR,61,2022-10-18T19:13:14.673682
IBI,969,2022-10-18T19:13:15.468298
HR,61,2022-10-18T19:13:15.468298
IBI,956,2022-10-18T19:13:16.688771
HR,61,2022-10-18T19:13:16.688771
IBI,886,2022-10-18T19:13:17.507436
HR,61,2022-10-18T19:13:17.508789
IBI,879,2022-10-18T19:13:18.711282
HR,62,2022-10-18T19:13:18.711282
IBI,869,2022-10-18T19:13:19.528153
HR,62,2022-10-18T19:13:19.528153
IBI,843,2022-10-18T19:13:20.737513
HR,63,2022-10-18T19:13:20.737513
IBI,890,2022-10-18T19:13:21.554940
HR,64,2022-10-18T19:13:21.557740
IBI,914,2022-10-18T19:13:22.356475
HR,64,2022-10-18T19:13:22.356475
IBI,951,2022-10-18T19:13:23.575045
HR,64,2022-10-18T19:13:23.575045
IBI,930,2022-10-18T19:13:24.392743
HR,64,2022-10-18T19:13:24.393268
IBI,985,2022-10-18T19:13:25.597176
HR,64,2022-10-18T19:13:25.608903
IBI,1002,2022-10-18T19:13:26.415937
HR,64,2022-10-18T19:13:26.418273
IBI,1006,2022-10-18T19:13:27.620201
HR,64,2022-10-18T19:13:27.633464
IBI,1000,2022-10-18T19:13:28.438182
HR,63,2022-10-18T19:13:28.438182
IBI,969,2022-10-18T19:13:29.658356
HR,63,2022-10-18T19:13:29.658356
IBI,1001,2022-10-18T19:13:30.467642
HR,63,2022-10-18T19:13:30.467642
IBI,985,2022-10-18T19:13:30.468616
HR,63,2022-10-18T19:13:30.468616
IBI,942,2022-10-18T19:13:31.672365
HR,62,2022-10-18T19:13:31.672365
IBI,950,2022-10-18T19:13:32.491223
HR,62,2022-10-18T19:13:32.493287
IBI,925,2022-10-18T19:13:33.694476
HR,63,2022-10-18T19:13:33.707661
IBI,909,2022-10-18T19:13:34.513253
HR,63,2022-10-18T19:13:34.513253
IBI,895,2022-10-18T19:13:35.732407
HR,63,2022-10-18T19:13:35.732407
IBI,897,2022-10-18T19:13:36.535654
HR,63,2022-10-18T19:13:36.543391
IBI,926,2022-10-18T19:13:37.338581
HR,64,2022-10-18T19:13:37.353588
IBI,959,2022-10-18T19:13:38.556972
HR,64,2022-10-18T19:13:38.556972
IBI,952,2022-10-18T19:13:39.373868
HR,64,2022-10-18T19:13:39.377352
IBI,955,2022-10-18T19:13:40.591577
HR,64,2022-10-18T19:13:40.592544
IBI,903,2022-10-18T19:13:40.592544
HR,64,2022-10-18T19:13:40.593540
IBI,847,2022-10-18T19:13:41.399519
HR,64,2022-10-18T19:13:41.399519
IBI,842,2022-10-18T19:13:42.601787
HR,64,2022-10-18T19:13:42.617412
IBI,847,2022-10-18T19:13:43.418570
HR,65,2022-10-18T19:13:43.427288
IBI,875,2022-10-18T19:13:44.638592
HR,66,2022-10-18T19:13:44.643118
IBI,909,2022-10-18T19:13:45.441258
HR,66,2022-10-18T19:13:45.441258
IBI,911,2022-10-18T19:13:46.661816
HR,66,2022-10-18T19:13:46.668352
IBI,906,2022-10-18T19:13:47.464567
HR,66,2022-10-18T19:13:47.478638
IBI,932,2022-10-18T19:13:48.684620
HR,66,2022-10-18T19:13:48.693299
IBI,958,2022-10-18T19:13:49.502177
HR,66,2022-10-18T19:13:49.504207
IBI,938,2022-10-18T19:13:50.706071
HR,66,2022-10-18T19:13:50.706071
IBI,946,2022-10-18T19:13:50.718353
HR,66,2022-10-18T19:13:50.718353
IBI,904,2022-10-18T19:13:51.524453
HR,65,2022-10-18T19:13:51.528561
IBI,863,2022-10-18T19:13:52.735287
HR,65,2022-10-18T19:13:52.743308
IBI,889,2022-10-18T19:13:53.538319
HR,66,2022-10-18T19:13:53.553441
IBI,924,2022-10-18T19:13:54.357097
HR,66,2022-10-18T19:13:54.363482
IBI,879,2022-10-18T19:13:55.577044
HR,66,2022-10-18T19:13:55.578954
IBI,908,2022-10-18T19:13:56.379680
HR,66,2022-10-18T19:13:56.388454
IBI,944,2022-10-18T19:13:57.599197
HR,66,2022-10-18T19:13:57.603645
IBI,889,2022-10-18T19:13:59.209408
HR,66,2022-10-18T19:13:59.209408
IBI,873,2022-10-18T19:13:59.223781
HR,66,2022-10-18T19:13:59.223781
IBI,851,2022-10-18T19:13:59.621885
HR,66,2022-10-18T19:13:59.621885
IBI,856,2022-10-18T19:14:00.424691
HR,67,2022-10-18T19:14:00.438960
IBI,846,2022-10-18T19:14:01.644413
HR,67,2022-10-18T19:14:01.652942
IBI,855,2022-10-18T19:14:02.462849
HR,67,2022-10-18T19:14:02.463475
IBI,848,2022-10-18T19:14:03.672694
HR,68,2022-10-18T19:14:03.678108
IBI,808,2022-10-18T19:14:03.678108
HR,68,2022-10-18T19:14:03.678108
IBI,837,2022-10-18T19:14:04.475246
HR,68,2022-10-18T19:14:04.488536
IBI,805,2022-10-18T19:14:05.694795
HR,69,2022-10-18T19:14:05.703443
IBI,798,2022-10-18T19:14:06.512593
HR,69,2022-10-18T19:14:06.513797
IBI,808,2022-10-18T19:14:07.716586
HR,70,2022-10-18T19:14:07.728585
IBI,830,2022-10-18T19:14:08.534684
HR,71,2022-10-18T19:14:08.534684
IBI,842,2022-10-18T19:14:08.538474
HR,71,2022-10-18T19:14:08.538474
IBI,784,2022-10-18T19:14:09.337330
HR,71,2022-10-18T19:14:09.348089
IBI,771,2022-10-18T19:14:10.557428
HR,72,2022-10-18T19:14:10.557428
IBI,750,2022-10-18T19:14:10.563112
HR,72,2022-10-18T19:14:10.563112
IBI,732,2022-10-18T19:14:11.360406
HR,72,2022-10-18T19:14:11.373556
IBI,711,2022-10-18T19:14:12.580654
HR,73,2022-10-18T19:14:12.588524
IBI,710,2022-10-18T19:14:13.383131
HR,75,2022-10-18T19:14:13.383131
IBI,709,2022-10-18T19:14:13.383131
HR,75,2022-10-18T19:14:13.398422
IBI,701,2022-10-18T19:14:15.013450
HR,76,2022-10-18T19:14:15.018297
IBI,715,2022-10-18T19:14:15.410327
HR,78,2022-10-18T19:14:15.423579
IBI,721,2022-10-18T19:14:15.423579
HR,78,2022-10-18T19:14:15.423579
IBI,711,2022-10-18T19:14:16.636960
HR,78,2022-10-18T19:14:16.638487
IBI,709,2022-10-18T19:14:17.439787
HR,79,2022-10-18T19:14:17.439787
IBI,711,2022-10-18T19:14:18.660128
HR,80,2022-10-18T19:14:18.662271
IBI,705,2022-10-18T19:14:18.662271
HR,80,2022-10-18T19:14:18.662271
IBI,704,2022-10-18T19:14:19.463517
HR,81,2022-10-18T19:14:19.463517
IBI,691,2022-10-18T19:14:20.683987
HR,82,2022-10-18T19:14:20.687676
IBI,685,2022-10-18T19:14:20.687676
HR,82,2022-10-18T19:14:20.687676
IBI,691,2022-10-18T19:14:21.487260
HR,82,2022-10-18T19:14:21.498025
IBI,669,2022-10-18T19:14:22.705891
HR,83,2022-10-18T19:14:22.713390
IBI,663,2022-10-18T19:14:22.713390
HR,83,2022-10-18T19:14:22.714509
IBI,663,2022-10-18T19:14:23.509075
HR,84,2022-10-18T19:14:23.523070
IBI,660,2022-10-18T19:14:24.728682
HR,86,2022-10-18T19:14:24.728682
IBI,654,2022-10-18T19:14:24.738599
HR,86,2022-10-18T19:14:24.738599
IBI,651,2022-10-18T19:14:25.547588
HR,86,2022-10-18T19:14:25.548511
IBI,645,2022-10-18T19:14:26.350147
HR,88,2022-10-18T19:14:26.350147
IBI,683,2022-10-18T19:14:26.358398
HR,88,2022-10-18T19:14:26.358398
IBI,693,2022-10-18T19:14:27.569358
HR,88,2022-10-18T19:14:27.569358
IBI,737,2022-10-18T19:14:28.378371
HR,88,2022-10-18T19:14:28.383062
IBI,739,2022-10-18T19:14:29.582352
HR,87,2022-10-18T19:14:29.598017
IBI,729,2022-10-18T19:14:29.598494
HR,87,2022-10-18T19:14:29.598494
IBI,729,2022-10-18T19:14:30.401115
HR,86,2022-10-18T19:14:30.408402
IBI,717,2022-10-18T19:14:31.621413
HR,85,2022-10-18T19:14:31.623180
IBI,708,2022-10-18T19:14:31.623180
HR,85,2022-10-18T19:14:31.623180
IBI,695,2022-10-18T19:14:32.423979
HR,85,2022-10-18T19:14:32.432940
IBI,682,2022-10-18T19:14:33.644349
HR,85,2022-10-18T19:14:33.644349
IBI,665,2022-10-18T19:14:33.648525
HR,85,2022-10-18T19:14:33.648525
IBI,665,2022-10-18T19:14:34.447716
HR,86,2022-10-18T19:14:34.458361
IBI,663,2022-10-18T19:14:35.667951
HR,86,2022-10-18T19:14:35.672384
IBI,686,2022-10-18T19:14:36.477256
HR,87,2022-10-18T19:14:36.483644
IBI,737,2022-10-18T19:14:36.483644
HR,87,2022-10-18T19:14:36.483644
IBI,759,2022-10-18T19:14:37.696782
HR,87,2022-10-18T19:14:37.696782
IBI,770,2022-10-18T19:14:38.506864
HR,85,2022-10-18T19:14:38.506864
IBI,759,2022-10-18T19:14:38.507881
HR,85,2022-10-18T19:14:38.507881
IBI,740,2022-10-18T19:14:39.716092
HR,84,2022-10-18T19:14:39.716092
IBI,698,2022-10-18T19:14:41.336861
HR,84,2022-10-18T19:14:41.342736
IBI,702,2022-10-18T19:14:41.746810
HR,84,2022-10-18T19:14:41.747839
IBI,707,2022-10-18T19:14:42.544845
HR,84,2022-10-18T19:14:42.544845
IBI,780,2022-10-18T19:14:43.364737
HR,84,2022-10-18T19:14:43.368114
IBI,1009,2022-10-18T19:14:44.569060
HR,84,2022-10-18T19:14:44.569060
IBI,1096,2022-10-18T19:14:45.387792
HR,79,2022-10-18T19:14:45.387792
IBI,1047,2022-10-18T19:14:46.606603
HR,74,2022-10-18T19:14:46.607771
IBI,1159,2022-10-18T19:14:47.409437
HR,70,2022-10-18T19:14:47.418244
IBI,1067,2022-10-18T19:14:48.629529
HR,68,2022-10-18T19:14:48.629529
IBI,1093,2022-10-18T19:14:49.432262
HR,66,2022-10-18T19:14:49.442722
IBI,1026,2022-10-18T19:14:50.652116
HR,65,2022-10-18T19:14:50.657800
IBI,945,2022-10-18T19:14:51.454502
