event,value,timestamp
HR,67,2022-10-18T18:07:48.627784
IBI,917,2022-10-18T18:07:49.434427
HR,66,2022-10-18T18:07:49.438639
IBI,893,2022-10-18T18:07:49.438639
HR,66,2022-10-18T18:07:49.438639
IBI,878,2022-10-18T18:07:50.638934
HR,66,2022-10-18T18:07:50.638934
IBI,887,2022-10-18T18:07:51.463580
HR,67,2022-10-18T18:07:51.463580
IBI,880,2022-10-18T18:07:52.676496
HR,67,2022-10-18T18:07:52.676496
IBI,850,2022-10-18T18:07:53.478723
HR,67,2022-10-18T18:07:53.478723
IBI,849,2022-10-18T18:07:54.698475
HR,67,2022-10-18T18:07:54.698475
IBI,853,2022-10-18T18:07:54.703695
HR,67,2022-10-18T18:07:54.703695
IBI,818,2022-10-18T18:07:55.507091
HR,68,2022-10-18T18:07:55.513579
IBI,800,2022-10-18T18:07:56.727195
HR,68,2022-10-18T18:07:56.728089
IBI,815,2022-10-18T18:07:57.530565
HR,69,2022-10-18T18:07:57.538403
IBI,857,2022-10-18T18:07:58.751666
HR,69,2022-10-18T18:07:58.752882
IBI,858,2022-10-18T18:07:59.559674
HR,70,2022-10-18T18:07:59.559674
IBI,844,2022-10-18T18:08:00.770133
HR,70,2022-10-18T18:08:00.770133
IBI,866,2022-10-18T18:08:00.778453
HR,70,2022-10-18T18:08:00.779462
IBI,816,2022-10-18T18:08:01.580174
HR,70,2022-10-18T18:08:01.588695
IBI,875,2022-10-18T18:08:02.800077
HR,70,2022-10-18T18:08:02.802363
IBI,872,2022-10-18T18:08:03.606603
HR,70,2022-10-18T18:08:03.613577
IBI,871,2022-10-18T18:08:04.826186
HR,70,2022-10-18T18:08:04.828268
IBI,900,2022-10-18T18:08:05.629207
HR,70,2022-10-18T18:08:05.638790
IBI,902,2022-10-18T18:08:06.432088
HR,70,2022-10-18T18:08:06.447463
IBI,870,2022-10-18T18:08:07.651778
HR,69,2022-10-18T18:08:07.651778
IBI,864,2022-10-18T18:08:07.663382
HR,69,2022-10-18T18:08:07.663382
IBI,860,2022-10-18T18:08:08.469058
HR,69,2022-10-18T18:08:08.473172
IBI,837,2022-10-18T18:08:09.679996
HR,69,2022-10-18T18:08:09.679996
IBI,844,2022-10-18T18:08:10.482316
HR,69,2022-10-18T18:08:10.497790
IBI,854,2022-10-18T18:08:11.701350
HR,70,2022-10-18T18:08:11.701350
IBI,866,2022-10-18T18:08:12.519744
HR,70,2022-10-18T18:08:12.519744
IBI,862,2022-10-18T18:08:13.723318
HR,70,2022-10-18T18:08:13.738269
IBI,871,2022-10-18T18:08:13.738269
HR,70,2022-10-18T18:08:13.738269
IBI,893,2022-10-18T18:08:14.541722
HR,70,2022-10-18T18:08:14.541722
IBI,886,2022-10-18T18:08:15.761749
HR,69,2022-10-18T18:08:15.763521
IBI,860,2022-10-18T18:08:16.564877
HR,69,2022-10-18T18:08:16.564877
IBI,879,2022-10-18T18:08:17.787204
HR,69,2022-10-18T18:08:17.787799
IBI,882,2022-10-18T18:08:18.588074
HR,69,2022-10-18T18:08:18.597744
IBI,877,2022-10-18T18:08:19.807833
HR,69,2022-10-18T18:08:19.813629
IBI,885,2022-10-18T18:08:20.618883
HR,69,2022-10-18T18:08:20.622908
IBI,901,2022-10-18T18:08:21.428663
HR,69,2022-10-18T18:08:21.428663
IBI,888,2022-10-18T18:08:21.433586
HR,69,2022-10-18T18:08:21.433586
IBI,888,2022-10-18T18:08:22.647086
HR,69,2022-10-18T18:08:22.647622
IBI,872,2022-10-18T18:08:23.457234
HR,68,2022-10-18T18:08:23.457234
IBI,845,2022-10-18T18:08:24.658294
HR,68,2022-10-18T18:08:24.672581
IBI,834,2022-10-18T18:08:25.475845
HR,69,2022-10-18T18:08:25.482928
IBI,825,2022-10-18T18:08:26.685348
HR,69,2022-10-18T18:08:26.685348
IBI,844,2022-10-18T18:08:26.697836
HR,69,2022-10-18T18:08:26.697836
IBI,875,2022-10-18T18:08:27.501642
HR,70,2022-10-18T18:08:27.508167
IBI,861,2022-10-18T18:08:28.712292
HR,70,2022-10-18T18:08:28.712292
IBI,877,2022-10-18T18:08:29.530218
HR,70,2022-10-18T18:08:29.530218
IBI,889,2022-10-18T18:08:30.734745
HR,69,2022-10-18T18:08:30.734745
IBI,886,2022-10-18T18:08:31.553733
HR,69,2022-10-18T18:08:31.558217
IBI,895,2022-10-18T18:08:32.757524
HR,69,2022-10-18T18:08:32.773077
IBI,903,2022-10-18T18:08:34.377700
HR,69,2022-10-18T18:08:34.393253
IBI,888,2022-10-18T18:08:34.794518
HR,69,2022-10-18T18:08:34.797787
IBI,894,2022-10-18T18:08:35.596748
HR,68,2022-10-18T18:08:35.608171
IBI,934,2022-10-18T18:08:35.608171
HR,68,2022-10-18T18:08:35.609142
IBI,917,2022-10-18T18:08:36.815122
HR,68,2022-10-18T18:08:36.821837
IBI,878,2022-10-18T18:08:37.629642
HR,68,2022-10-18T18:08:37.629642
IBI,861,2022-10-18T18:08:38.438852
HR,68,2022-10-18T18:08:38.438852
IBI,825,2022-10-18T18:08:39.649424
HR,68,2022-10-18T18:08:39.649424
IBI,824,2022-10-18T18:08:40.459729
HR,68,2022-10-18T18:08:40.459729
IBI,849,2022-10-18T18:08:41.679727
HR,69,2022-10-18T18:08:41.682625
IBI,898,2022-10-18T18:08:41.682625
HR,69,2022-10-18T18:08:41.682625
IBI,901,2022-10-18T18:08:42.491503
HR,69,2022-10-18T18:08:42.492527
IBI,894,2022-10-18T18:08:43.697106
HR,69,2022-10-18T18:08:43.708347
IBI,925,2022-10-18T18:08:44.515740
HR,69,2022-10-18T18:08:44.517949
IBI,959,2022-10-18T18:08:45.719827
HR,68,2022-10-18T18:08:45.733112
IBI,939,2022-10-18T18:08:46.538195
HR,68,2022-10-18T18:08:46.543162
IBI,931,2022-10-18T18:08:47.742398
HR,67,2022-10-18T18:08:47.757943
IBI,912,2022-10-18T18:08:48.560717
HR,67,2022-10-18T18:08:48.567965
IBI,888,2022-10-18T18:08:49.780350
HR,67,2022-10-18T18:08:49.780350
IBI,878,2022-10-18T18:08:50.583410
HR,67,2022-10-18T18:08:50.583410
IBI,859,2022-10-18T18:08:50.592817
HR,67,2022-10-18T18:08:50.592817
IBI,844,2022-10-18T18:08:51.803946
HR,67,2022-10-18T18:08:51.808077
IBI,811,2022-10-18T18:08:52.613322
HR,68,2022-10-18T18:08:52.618368
IBI,798,2022-10-18T18:08:53.817947
HR,68,2022-10-18T18:08:53.817947
IBI,777,2022-10-18T18:08:54.636399
HR,69,2022-10-18T18:08:54.636399
IBI,763,2022-10-18T18:08:54.643482
HR,69,2022-10-18T18:08:54.643482
IBI,768,2022-10-18T18:08:55.438173
HR,70,2022-10-18T18:08:55.452808
IBI,804,2022-10-18T18:08:56.658040
HR,71,2022-10-18T18:08:56.658040
IBI,816,2022-10-18T18:08:58.279834
HR,72,2022-10-18T18:08:58.288434
IBI,883,2022-10-18T18:08:58.689595
HR,72,2022-10-18T18:08:58.693407
IBI,885,2022-10-18T18:08:59.500901
HR,72,2022-10-18T18:08:59.500901
IBI,878,2022-10-18T18:09:00.708573
HR,71,2022-10-18T18:09:00.717304
IBI,855,2022-10-18T18:09:00.717304
HR,71,2022-10-18T18:09:00.717811
IBI,872,2022-10-18T18:09:01.518536
HR,71,2022-10-18T18:09:01.527982
IBI,880,2022-10-18T18:09:02.738886
HR,71,2022-10-18T18:09:02.738886
IBI,876,2022-10-18T18:09:03.538067
HR,71,2022-10-18T18:09:03.553189
IBI,866,2022-10-18T18:09:04.758439
HR,70,2022-10-18T18:09:04.768128
IBI,890,2022-10-18T18:09:05.576460
HR,70,2022-10-18T18:09:05.576460
IBI,883,2022-10-18T18:09:06.781181
HR,70,2022-10-18T18:09:06.792709
IBI,865,2022-10-18T18:09:07.598121
HR,70,2022-10-18T18:09:07.598121
IBI,896,2022-10-18T18:09:07.602702
HR,70,2022-10-18T18:09:07.602702
IBI,912,2022-10-18T18:09:08.802403
HR,70,2022-10-18T18:09:08.818229
IBI,875,2022-10-18T18:09:09.621005
HR,69,2022-10-18T18:09:09.627521
IBI,865,2022-10-18T18:09:10.429776
HR,69,2022-10-18T18:09:10.429776
IBI,886,2022-10-18T18:09:11.649665
HR,69,2022-10-18T18:09:11.652560
IBI,882,2022-10-18T18:09:12.452130
HR,69,2022-10-18T18:09:12.452130
IBI,861,2022-10-18T18:09:13.672060
HR,69,2022-10-18T18:09:13.677639
IBI,876,2022-10-18T18:09:14.475054
HR,69,2022-10-18T18:09:14.487934
IBI,899,2022-10-18T18:09:15.693826
HR,69,2022-10-18T18:09:15.702120
IBI,903,2022-10-18T18:09:15.702120
HR,69,2022-10-18T18:09:15.703125
IBI,895,2022-10-18T18:09:16.512162
HR,69,2022-10-18T18:09:16.512566
IBI,937,2022-10-18T18:09:17.723998
HR,68,2022-10-18T18:09:17.727606
IBI,914,2022-10-18T18:09:18.534731
HR,68,2022-10-18T18:09:18.538008
IBI,885,2022-10-18T18:09:19.744943
HR,68,2022-10-18T18:09:19.744943
IBI,879,2022-10-18T18:09:20.555115
HR,68,2022-10-18T18:09:20.555115
IBI,899,2022-10-18T18:09:21.768944
HR,68,2022-10-18T18:09:21.777733
IBI,904,2022-10-18T18:09:23.389780
HR,68,2022-10-18T18:09:23.397505
IBI,886,2022-10-18T18:09:23.791010
HR,68,2022-10-18T18:09:23.802932
IBI,896,2022-10-18T18:09:23.802932
HR,68,2022-10-18T18:09:23.803928
IBI,906,2022-10-18T18:09:24.609508
HR,68,2022-10-18T18:09:24.613147
IBI,877,2022-10-18T18:09:25.813167
HR,67,2022-10-18T18:09:25.827712
IBI,865,2022-10-18T18:09:26.631177
HR,67,2022-10-18T18:09:26.631177
IBI,872,2022-10-18T18:09:27.440305
HR,68,2022-10-18T18:09:27.447762
IBI,833,2022-10-18T18:09:28.659998
HR,68,2022-10-18T18:09:28.662381
IBI,805,2022-10-18T18:09:28.662381
HR,68,2022-10-18T18:09:28.662381
IBI,811,2022-10-18T18:09:29.463283
HR,69,2022-10-18T18:09:29.473037
IBI,831,2022-10-18T18:09:30.683090
HR,69,2022-10-18T18:09:30.683090
IBI,846,2022-10-18T18:09:31.486489
HR,70,2022-10-18T18:09:31.486489
IBI,876,2022-10-18T18:09:32.705586
HR,70,2022-10-18T18:09:32.712530
IBI,911,2022-10-18T18:09:33.507118
HR,70,2022-10-18T18:09:33.507118
IBI,894,2022-10-18T18:09:34.725485
HR,69,2022-10-18T18:09:34.736456
IBI,855,2022-10-18T18:09:35.542620
HR,69,2022-10-18T18:09:35.542620
IBI,863,2022-10-18T18:09:35.546845
HR,69,2022-10-18T18:09:35.546845
IBI,832,2022-10-18T18:09:36.757524
HR,69,2022-10-18T18:09:36.761791
IBI,811,2022-10-18T18:09:37.567352
HR,69,2022-10-18T18:09:37.567352
IBI,836,2022-10-18T18:09:38.786551
HR,70,2022-10-18T18:09:38.787587
IBI,863,2022-10-18T18:09:39.596759
HR,70,2022-10-18T18:09:39.597888
IBI,829,2022-10-18T18:09:40.806595
HR,70,2022-10-18T18:09:40.806595
IBI,828,2022-10-18T18:09:40.812672
HR,70,2022-10-18T18:09:40.812672
IBI,858,2022-10-18T18:09:41.616863
HR,70,2022-10-18T18:09:41.622508
IBI,879,2022-10-18T18:09:42.427596
HR,71,2022-10-18T18:09:42.427596
IBI,844,2022-10-18T18:09:43.645749
HR,70,2022-10-18T18:09:43.645749
IBI,853,2022-10-18T18:09:44.448441
HR,70,2022-10-18T18:09:44.458059
IBI,856,2022-10-18T18:09:45.667252
HR,70,2022-10-18T18:09:45.672293
IBI,829,2022-10-18T18:09:47.288431
HR,70,2022-10-18T18:09:47.292672
IBI,815,2022-10-18T18:09:47.292672
HR,70,2022-10-18T18:09:47.292672
IBI,835,2022-10-18T18:09:47.689730
HR,71,2022-10-18T18:09:47.697398
IBI,847,2022-10-18T18:09:48.492684
HR,71,2022-10-18T18:09:48.492684
IBI,849,2022-10-18T18:09:49.712317
HR,71,2022-10-18T18:09:49.712317
IBI,874,2022-10-18T18:09:50.531041
HR,71,2022-10-18T18:09:50.532896
IBI,911,2022-10-18T18:09:51.734920
HR,71,2022-10-18T18:09:51.734920
IBI,915,2022-10-18T18:09:52.553268
HR,70,2022-10-18T18:09:52.557905
IBI,904,2022-10-18T18:09:53.762674
HR,70,2022-10-18T18:09:53.772874
IBI,918,2022-10-18T18:09:54.581636
HR,69,2022-10-18T18:09:54.582862
IBI,921,2022-10-18T18:09:54.582862
HR,69,2022-10-18T18:09:54.582862
IBI,876,2022-10-18T18:09:55.786656
HR,69,2022-10-18T18:09:55.797373
IBI,855,2022-10-18T18:09:56.605684
HR,69,2022-10-18T18:09:56.605684
IBI,852,2022-10-18T18:09:57.820948
HR,69,2022-10-18T18:09:57.822568
IBI,820,2022-10-18T18:09:58.631872
HR,69,2022-10-18T18:09:58.631872
IBI,851,2022-10-18T18:09:59.434231
HR,69,2022-10-18T18:09:59.442523
IBI,874,2022-10-18T18:09:59.442523
HR,69,2022-10-18T18:09:59.443288
IBI,858,2022-10-18T18:10:00.654661
HR,69,2022-10-18T18:10:00.657522
IBI,868,2022-10-18T18:10:01.463555
HR,69,2022-10-18T18:10:01.467543
IBI,890,2022-10-18T18:10:02.672557
HR,69,2022-10-18T18:10:02.682140
IBI,888,2022-10-18T18:10:03.491824
HR,69,2022-10-18T18:10:03.491824
IBI,878,2022-10-18T18:10:04.697599
HR,69,2022-10-18T18:10:04.707646
IBI,893,2022-10-18T18:10:05.515701
HR,69,2022-10-18T18:10:05.517738
IBI,892,2022-10-18T18:10:06.720120
HR,69,2022-10-18T18:10:06.732689
IBI,880,2022-10-18T18:10:07.537432
HR,69,2022-10-18T18:10:07.537432
IBI,866,2022-10-18T18:10:07.542404
HR,69,2022-10-18T18:10:07.542404
IBI,853,2022-10-18T18:10:08.747267
HR,69,2022-10-18T18:10:08.756618
IBI,821,2022-10-18T18:10:09.565280
HR,69,2022-10-18T18:10:09.567473
IBI,782,2022-10-18T18:10:10.768154
HR,70,2022-10-18T18:10:10.768154
IBI,778,2022-10-18T18:10:10.782229
HR,70,2022-10-18T18:10:10.782229
IBI,761,2022-10-18T18:10:11.586513
HR,70,2022-10-18T18:10:11.586513
IBI,756,2022-10-18T18:10:12.805587
HR,71,2022-10-18T18:10:12.807110
IBI,769,2022-10-18T18:10:13.608021
HR,72,2022-10-18T18:10:13.617203
IBI,750,2022-10-18T18:10:14.827821
HR,73,2022-10-18T18:10:14.827821
IBI,826,2022-10-18T18:10:14.832035
HR,73,2022-10-18T18:10:14.832035
IBI,875,2022-10-18T18:10:15.629749
HR,74,2022-10-18T18:10:15.629749
IBI,859,2022-10-18T18:10:16.447543
HR,73,2022-10-18T18:10:16.452497
IBI,854,2022-10-18T18:10:17.651669
HR,73,2022-10-18T18:10:17.651669
IBI,841,2022-10-18T18:10:18.475935
HR,73,2022-10-18T18:10:18.475935
IBI,803,2022-10-18T18:10:19.678265
HR,72,2022-10-18T18:10:19.678265
IBI,810,2022-10-18T18:10:19.691685
HR,72,2022-10-18T18:10:19.692681
IBI,823,2022-10-18T18:10:20.495830
HR,73,2022-10-18T18:10:20.495830
IBI,809,2022-10-18T18:10:21.712451
HR,73,2022-10-18T18:10:21.716664
IBI,823,2022-10-18T18:10:22.522761
HR,73,2022-10-18T18:10:22.526407
IBI,854,2022-10-18T18:10:23.742035
HR,73,2022-10-18T18:10:23.742536
IBI,859,2022-10-18T18:10:24.551822
HR,73,2022-10-18T18:10:24.552532
IBI,851,2022-10-18T18:10:25.762083
HR,73,2022-10-18T18:10:25.767732
IBI,895,2022-10-18T18:10:26.572327
HR,72,2022-10-18T18:10:26.576752
IBI,915,2022-10-18T18:10:26.576752
HR,72,2022-10-18T18:10:26.576752
IBI,894,2022-10-18T18:10:27.789997
HR,71,2022-10-18T18:10:27.792182
IBI,896,2022-10-18T18:10:28.592188
HR,71,2022-10-18T18:10:28.601615
IBI,904,2022-10-18T18:10:29.818350
HR,71,2022-10-18T18:10:29.818350
IBI,916,2022-10-18T18:10:30.613931
HR,70,2022-10-18T18:10:30.627683
IBI,887,2022-10-18T18:10:31.432881
HR,70,2022-10-18T18:10:31.438159
IBI,880,2022-10-18T18:10:32.637521
HR,69,2022-10-18T18:10:32.652020
IBI,892,2022-10-18T18:10:33.456598
HR,69,2022-10-18T18:10:33.462642
IBI,864,2022-10-18T18:10:33.462642
HR,69,2022-10-18T18:10:33.462642
IBI,854,2022-10-18T18:10:34.675412
HR,69,2022-10-18T18:10:34.677496
IBI,896,2022-10-18T18:10:36.296758
HR,69,2022-10-18T18:10:36.298741
IBI,921,2022-10-18T18:10:37.105867
HR,69,2022-10-18T18:10:37.105867
IBI,853,2022-10-18T18:10:37.506382
HR,69,2022-10-18T18:10:37.512538
IBI,822,2022-10-18T18:10:38.726515
HR,69,2022-10-18T18:10:38.726515
IBI,784,2022-10-18T18:10:38.727668
HR,69,2022-10-18T18:10:38.727668
IBI,773,2022-10-18T18:10:39.529520
HR,70,2022-10-18T18:10:39.529520
IBI,724,2022-10-18T18:10:40.749237
HR,70,2022-10-18T18:10:40.752146
IBI,729,2022-10-18T18:10:41.560032
HR,72,2022-10-18T18:10:41.561919
IBI,743,2022-10-18T18:10:41.561919
HR,72,2022-10-18T18:10:41.561919
IBI,794,2022-10-18T18:10:42.770443
HR,73,2022-10-18T18:10:42.770443
IBI,825,2022-10-18T18:10:43.580209
HR,74,2022-10-18T18:10:43.580209
IBI,870,2022-10-18T18:10:44.799351
HR,74,2022-10-18T18:10:44.801711
IBI,905,2022-10-18T18:10:45.609167
HR,74,2022-10-18T18:10:45.611927
IBI,886,2022-10-18T18:10:46.821960
HR,73,2022-10-18T18:10:46.827474
IBI,903,2022-10-18T18:10:47.630870
HR,72,2022-10-18T18:10:47.630870
IBI,926,2022-10-18T18:10:48.433989
HR,72,2022-10-18T18:10:48.433989
IBI,919,2022-10-18T18:10:49.653987
HR,71,2022-10-18T18:10:49.662467
IBI,893,2022-10-18T18:10:49.662467
HR,71,2022-10-18T18:10:49.662467
IBI,884,2022-10-18T18:10:50.456966
HR,70,2022-10-18T18:10:50.456966
IBI,834,2022-10-18T18:10:51.676343
HR,70,2022-10-18T18:10:51.676343
IBI,796,2022-10-18T18:10:52.494923
HR,70,2022-10-18T18:10:52.497939
IBI,772,2022-10-18T18:10:53.699593
HR,71,2022-10-18T18:10:53.699593
IBI,774,2022-10-18T18:10:53.712594
HR,71,2022-10-18T18:10:53.712594
IBI,811,2022-10-18T18:10:54.518274
HR,72,2022-10-18T18:10:54.518274
IBI,824,2022-10-18T18:10:55.722769
HR,72,2022-10-18T18:10:55.722769
IBI,802,2022-10-18T18:10:56.537176
HR,72,2022-10-18T18:10:56.546743
IBI,783,2022-10-18T18:10:57.760829
HR,73,2022-10-18T18:10:57.760829
IBI,804,2022-10-18T18:10:57.762267
HR,73,2022-10-18T18:10:57.762267
IBI,830,2022-10-18T18:10:58.569553
HR,73,2022-10-18T18:10:58.569553
IBI,822,2022-10-18T18:10:59.773023
HR,73,2022-10-18T18:10:59.786615
IBI,823,2022-10-18T18:11:00.591714
HR,73,2022-10-18T18:11:00.596827
IBI,847,2022-10-18T18:11:01.810542
HR,73,2022-10-18T18:11:01.812066
IBI,820,2022-10-18T18:11:02.612770
HR,73,2022-10-18T18:11:02.622002
IBI,809,2022-10-18T18:11:02.622271
HR,73,2022-10-18T18:11:02.622779
IBI,841,2022-10-18T18:11:03.423646
HR,73,2022-10-18T18:11:03.432618
IBI,878,2022-10-18T18:11:04.643883
HR,73,2022-10-18T18:11:04.643883
IBI,890,2022-10-18T18:11:05.454350
HR,73,2022-10-18T18:11:05.454350
IBI,870,2022-10-18T18:11:06.663900
HR,72,2022-10-18T18:11:06.672132
IBI,894,2022-10-18T18:11:08.284615
HR,72,2022-10-18T18:11:08.284615
IBI,885,2022-10-18T18:11:08.685553
HR,71,2022-10-18T18:11:08.697385
IBI,858,2022-10-18T18:11:10.307007
HR,71,2022-10-18T18:11:10.316978
IBI,885,2022-10-18T18:11:10.707994
HR,71,2022-10-18T18:11:10.707994
IBI,905,2022-10-18T18:11:10.722229
HR,71,2022-10-18T18:11:10.722229
IBI,894,2022-10-18T18:11:12.334079
HR,70,2022-10-18T18:11:12.341849
IBI,897,2022-10-18T18:11:12.735176
HR,70,2022-10-18T18:11:12.747575
IBI,889,2022-10-18T18:11:13.553062
HR,70,2022-10-18T18:11:13.556439
IBI,855,2022-10-18T18:11:14.757932
HR,69,2022-10-18T18:11:14.757932
IBI,828,2022-10-18T18:11:16.379591
HR,70,2022-10-18T18:11:16.379591
IBI,821,2022-10-18T18:11:16.392131
HR,70,2022-10-18T18:11:16.392131
IBI,815,2022-10-18T18:11:16.789208
HR,70,2022-10-18T18:11:16.797005
IBI,792,2022-10-18T18:11:18.412365
HR,70,2022-10-18T18:11:18.417603
IBI,767,2022-10-18T18:11:18.820238
HR,71,2022-10-18T18:11:18.822198
IBI,811,2022-10-18T18:11:20.438391
HR,71,2022-10-18T18:11:20.442166
IBI,837,2022-10-18T18:11:20.449498
HR,72,2022-10-18T18:11:20.449498
IBI,884,2022-10-18T18:11:21.649524
HR,72,2022-10-18T18:11:21.656708
IBI,927,2022-10-18T18:11:22.459967
HR,71,2022-10-18T18:11:22.467480
IBI,926,2022-10-18T18:11:22.467583
HR,71,2022-10-18T18:11:22.468582
IBI,917,2022-10-18T18:11:23.667873
HR,71,2022-10-18T18:11:23.667873
IBI,922,2022-10-18T18:11:24.485828
HR,70,2022-10-18T18:11:24.492553
IBI,904,2022-10-18T18:11:25.705613
HR,69,2022-10-18T18:11:25.706851
IBI,857,2022-10-18T18:11:26.507293
HR,69,2022-10-18T18:11:26.516638
IBI,825,2022-10-18T18:11:27.727176
HR,69,2022-10-18T18:11:27.732203
IBI,845,2022-10-18T18:11:28.537122
HR,70,2022-10-18T18:11:28.541352
IBI,843,2022-10-18T18:11:28.541352
HR,70,2022-10-18T18:11:28.541352
IBI,823,2022-10-18T18:11:29.740870
HR,70,2022-10-18T18:11:29.756870
IBI,869,2022-10-18T18:11:30.559360
HR,70,2022-10-18T18:11:30.566709
IBI,903,2022-10-18T18:11:31.779524
HR,70,2022-10-18T18:11:31.779524
IBI,890,2022-10-18T18:11:32.582754
HR,70,2022-10-18T18:11:32.592360
IBI,907,2022-10-18T18:11:33.802788
HR,70,2022-10-18T18:11:33.806133
IBI,959,2022-10-18T18:11:34.604561
HR,69,2022-10-18T18:11:34.616550
IBI,936,2022-10-18T18:11:35.823048
HR,69,2022-10-18T18:11:35.830706
IBI,913,2022-10-18T18:11:36.625150
HR,68,2022-10-18T18:11:36.640719
IBI,910,2022-10-18T18:11:37.447889
HR,68,2022-10-18T18:11:37.447889
IBI,881,2022-10-18T18:11:37.451505
HR,68,2022-10-18T18:11:37.451505
IBI,832,2022-10-18T18:11:38.662490
HR,68,2022-10-18T18:11:38.662490
IBI,827,2022-10-18T18:11:39.473574
HR,68,2022-10-18T18:11:39.473574
IBI,858,2022-10-18T18:11:40.691920
HR,68,2022-10-18T18:11:40.692250
IBI,871,2022-10-18T18:11:41.493548
HR,69,2022-10-18T18:11:41.493548
IBI,884,2022-10-18T18:11:42.712873
HR,69,2022-10-18T18:11:42.712873
IBI,932,2022-10-18T18:11:43.522689
HR,69,2022-10-18T18:11:43.526936
IBI,961,2022-10-18T18:11:44.737866
HR,68,2022-10-18T18:11:44.742078
IBI,946,2022-10-18T18:11:45.540824
HR,68,2022-10-18T18:11:45.552236
IBI,918,2022-10-18T18:11:46.760674
HR,67,2022-10-18T18:11:46.760674
IBI,908,2022-10-18T18:11:46.766941
HR,67,2022-10-18T18:11:46.766941
IBI,906,2022-10-18T18:11:47.563881
HR,67,2022-10-18T18:11:47.576673
IBI,868,2022-10-18T18:11:48.783856
HR,67,2022-10-18T18:11:48.793076
IBI,873,2022-10-18T18:11:49.586551
HR,67,2022-10-18T18:11:49.601050
IBI,880,2022-10-18T18:11:50.806468
HR,67,2022-10-18T18:11:50.806468
IBI,843,2022-10-18T18:11:51.623375
HR,67,2022-10-18T18:11:51.627122
IBI,825,2022-10-18T18:11:52.426371
HR,68,2022-10-18T18:11:52.426371
IBI,862,2022-10-18T18:11:52.436804
HR,68,2022-10-18T18:11:52.437800
IBI,859,2022-10-18T18:11:53.646067
HR,68,2022-10-18T18:11:53.651803
IBI,822,2022-10-18T18:11:54.448921
HR,68,2022-10-18T18:11:54.461825
IBI,798,2022-10-18T18:11:55.673684
HR,69,2022-10-18T18:11:55.673684
IBI,846,2022-10-18T18:11:56.475713
HR,69,2022-10-18T18:11:56.486065
IBI,880,2022-10-18T18:11:57.694088
HR,70,2022-10-18T18:11:57.700814
IBI,893,2022-10-18T18:11:58.503944
HR,70,2022-10-18T18:11:58.503944
IBI,914,2022-10-18T18:11:59.724021
HR,69,2022-10-18T18:11:59.724021
IBI,956,2022-10-18T18:12:00.534006
HR,69,2022-10-18T18:12:00.534006
IBI,935,2022-10-18T18:12:00.536140
HR,69,2022-10-18T18:12:00.536140
IBI,913,2022-10-18T18:12:01.744951
HR,68,2022-10-18T18:12:01.744951
IBI,921,2022-10-18T18:12:03.364823
HR,68,2022-10-18T18:12:03.371986
IBI,899,2022-10-18T18:12:03.761849
HR,68,2022-10-18T18:12:03.776441
IBI,861,2022-10-18T18:12:04.579790
HR,67,2022-10-18T18:12:04.579790
IBI,877,2022-10-18T18:12:05.788914
HR,68,2022-10-18T18:12:05.801609
IBI,883,2022-10-18T18:12:07.409900
HR,68,2022-10-18T18:12:07.409900
IBI,861,2022-10-18T18:12:07.811413
HR,68,2022-10-18T18:12:07.826574
IBI,856,2022-10-18T18:12:07.826574
HR,68,2022-10-18T18:12:07.826574
IBI,867,2022-10-18T18:12:09.432300
HR,68,2022-10-18T18:12:09.447018
IBI,843,2022-10-18T18:12:09.449121
HR,68,2022-10-18T18:12:09.456125
IBI,848,2022-10-18T18:12:10.651976
HR,68,2022-10-18T18:12:10.651976
IBI,875,2022-10-18T18:12:11.470497
HR,69,2022-10-18T18:12:11.471630
IBI,896,2022-10-18T18:12:12.674752
HR,69,2022-10-18T18:12:12.674752
IBI,885,2022-10-18T18:12:13.492495
HR,69,2022-10-18T18:12:13.496656
IBI,902,2022-10-18T18:12:14.696310
HR,69,2022-10-18T18:12:14.696310
IBI,935,2022-10-18T18:12:15.520270
HR,68,2022-10-18T18:12:15.520270
IBI,928,2022-10-18T18:12:15.520270
HR,68,2022-10-18T18:12:15.522183
IBI,874,2022-10-18T18:12:16.724682
HR,68,2022-10-18T18:12:16.736763
IBI,830,2022-10-18T18:12:17.543177
HR,68,2022-10-18T18:12:17.543177
IBI,815,2022-10-18T18:12:18.748122
HR,68,2022-10-18T18:12:18.761801
IBI,795,2022-10-18T18:12:19.565937
HR,69,2022-10-18T18:12:19.565937
IBI,803,2022-10-18T18:12:19.571552
HR,69,2022-10-18T18:12:19.572630
IBI,849,2022-10-18T18:12:20.778804
HR,70,2022-10-18T18:12:20.778804
IBI,903,2022-10-18T18:12:21.587866
HR,70,2022-10-18T18:12:21.587866
IBI,901,2022-10-18T18:12:22.807782
HR,70,2022-10-18T18:12:22.811364
IBI,896,2022-10-18T18:12:23.619528
HR,70,2022-10-18T18:12:23.621307
IBI,910,2022-10-18T18:12:24.428426
HR,69,2022-10-18T18:12:24.431337
IBI,903,2022-10-18T18:12:25.638801
HR,69,2022-10-18T18:12:25.638801
IBI,889,2022-10-18T18:12:26.448030
HR,69,2022-10-18T18:12:26.456790
IBI,922,2022-10-18T18:12:27.664400
HR,69,2022-10-18T18:12:27.670908
IBI,943,2022-10-18T18:12:28.473439
HR,68,2022-10-18T18:12:28.482035
IBI,905,2022-10-18T18:12:29.693233
